step,loss,lr,tokens_per_sec,elapsed_sec
242600,2.503803,1.00e-04,23658,44762.3
242700,2.460642,1.00e-04,23659,44780.8
242800,2.529553,1.00e-04,23658,44799.2
242900,2.575733,1.00e-04,23658,44817.6
243000,2.554732,1.00e-04,23658,44836.0
243100,2.532071,1.00e-04,23659,44854.4
243200,2.487563,1.00e-04,23659,44872.9
243300,2.465628,1.00e-04,23659,44891.3
243400,2.479434,1.00e-04,23660,44909.7
243500,2.486389,1.00e-04,23660,44928.1
243600,2.488066,1.00e-04,23661,44946.5
243700,2.540988,1.00e-04,23661,44965.0
243800,2.745165,1.00e-04,23662,44983.4
243900,2.696195,1.00e-04,23662,45001.8
244000,2.698324,1.00e-04,23662,45020.2
244100,2.789782,1.00e-04,23663,45038.6
244200,2.775816,1.00e-04,23664,45057.0
244300,2.742765,1.00e-04,23664,45075.4
244400,2.691360,1.00e-04,23665,45093.8
244500,2.652478,1.00e-04,23665,45112.3
244600,2.626589,1.00e-04,23665,45130.7
244700,2.714413,1.00e-04,23666,45149.1
244800,2.679000,1.00e-04,23666,45167.6
244900,2.661847,1.00e-04,23667,45186.0
245000,2.711708,1.00e-04,23668,45204.4
245100,2.674804,1.00e-04,23668,45222.9
245200,2.663985,1.00e-04,23668,45241.3
245300,2.673086,1.00e-04,23669,45259.7
245400,2.659376,1.00e-04,23669,45278.1
245500,2.613778,1.00e-04,23670,45296.5
245600,2.611506,1.00e-04,23670,45314.9
245700,2.618626,1.00e-04,23670,45333.4
245800,2.595972,1.00e-04,23670,45351.8
245900,2.596573,1.00e-04,23671,45370.2
246000,2.665508,1.00e-04,23672,45388.6
246100,2.654938,1.00e-04,23673,45407.0
246200,2.619750,1.00e-04,23674,45425.4
246300,2.607235,1.00e-04,23676,45443.8
246400,2.582474,1.00e-04,23677,45462.3
246500,2.567468,1.00e-04,23678,45480.7
246600,2.599944,1.00e-04,23678,45499.1
246700,2.550277,1.00e-04,23678,45517.5
246800,2.520786,1.00e-04,23679,45535.9
246900,2.996076,1.00e-04,23679,45554.3
247000,2.913710,1.00e-04,23678,45572.8
247100,2.897114,1.00e-04,23678,45591.2
247200,2.901793,1.00e-04,23678,45609.6
247300,2.847394,1.00e-04,23678,45628.0
247400,2.832960,1.00e-04,23678,45646.4
247500,2.882917,1.00e-04,23678,45664.9
247600,2.823439,1.00e-04,23679,45683.3
247700,2.799262,1.00e-04,23680,45701.7
247800,2.835225,1.00e-04,23680,45720.1
247900,2.805636,1.00e-04,23680,45738.5
248000,2.753617,1.00e-04,23680,45757.0
248100,2.803754,1.00e-04,23681,45775.4
248200,2.797066,1.00e-04,23682,45793.8
248300,2.762784,1.00e-04,23683,45812.2
248400,2.762255,1.00e-04,23683,45830.6
248500,2.740138,1.00e-04,23683,45849.0
248600,2.652230,1.00e-04,23683,45867.5
248700,2.688092,1.00e-04,23682,45885.9
248800,2.840878,1.00e-04,23683,45904.3
248900,2.775561,1.00e-04,23683,45922.7
249000,2.785395,1.00e-04,23683,45941.1
249100,2.821880,1.00e-04,23683,45959.5
249200,2.755737,1.00e-04,23682,45978.0
249300,2.740645,1.00e-04,23682,45996.4
249400,2.811160,1.00e-04,23682,46014.8
249500,2.734751,1.00e-04,23682,46033.2
249600,2.727917,1.00e-04,23682,46051.6
249700,2.816456,1.00e-04,23682,46070.0
249800,2.823529,1.00e-04,23682,46088.5
249900,2.757890,1.00e-04,23682,46106.9
250000,2.840964,1.00e-04,23682,46125.3
250100,2.702577,1.00e-04,23682,46144.1
250200,2.637332,1.00e-04,23682,46162.5
250300,2.665539,1.00e-04,23683,46180.9
250400,2.667301,1.00e-04,23684,46199.3
250500,2.599164,1.00e-04,23684,46217.8
250600,2.679406,1.00e-04,23685,46236.2
250700,2.817687,1.00e-04,23685,46254.6
250800,2.750616,1.00e-04,23685,46273.0
250900,2.754478,1.00e-04,23685,46291.4
251000,2.712542,1.00e-04,23686,46309.9
251100,2.664042,1.00e-04,23686,46328.3
251200,2.676376,1.00e-04,23686,46346.7
251300,2.683011,1.00e-04,23687,46365.2
251400,2.661032,1.00e-04,23687,46383.6
251500,2.677229,1.00e-04,23687,46402.0
251600,2.691872,1.00e-04,23686,46420.4
251700,2.656146,1.00e-04,23686,46438.8
251800,2.647964,1.00e-04,23686,46457.2
251900,2.795002,1.00e-04,23686,46475.7
252000,2.738367,1.00e-04,23686,46494.1
252100,2.690521,1.00e-04,23686,46512.5
252200,2.812237,1.00e-04,23686,46530.9
252300,2.830135,1.00e-04,23685,46549.3
252400,2.767811,1.00e-04,23685,46567.7
252500,2.875688,1.00e-04,23685,46586.2
252600,2.920009,1.00e-04,23685,46604.6
252700,2.841118,1.00e-04,23686,46623.0
252800,2.841853,1.00e-04,23686,46641.4
252900,2.790552,1.00e-04,23686,46659.9
253000,2.749875,1.00e-04,23686,46678.3
253100,2.764286,1.00e-04,23686,46696.7
253200,2.766027,1.00e-04,23685,46715.1
253300,2.711769,1.00e-04,23685,46733.5
253400,2.731504,1.00e-04,23684,46751.9
253500,2.672162,1.00e-04,23684,46770.4
253600,2.637566,1.00e-04,23684,46788.8
253700,2.645139,1.00e-04,23684,46807.2
253800,2.715841,1.00e-04,23684,46825.6
253900,2.666182,1.00e-04,23684,46844.0
254000,2.666715,1.00e-04,23684,46862.4
254100,2.703293,1.00e-04,23684,46880.8
254200,2.652553,1.00e-04,23685,46899.3
254300,2.654576,1.00e-04,23686,46917.7
254400,2.691813,1.00e-04,23686,46936.1
254500,2.672408,1.00e-04,23686,46954.5
254600,2.619663,1.00e-04,23686,46972.9
254700,2.625700,1.00e-04,23686,46991.3
254800,2.611222,1.00e-04,23686,47009.8
254900,2.584727,1.00e-04,23686,47028.2
255000,2.671536,1.00e-04,23686,47046.6
255100,2.682575,1.00e-04,23686,47065.1
255200,2.652660,1.00e-04,23687,47083.5
255300,2.653276,1.00e-04,23687,47101.9
255400,2.656732,1.00e-04,23687,47120.4
255500,2.610822,1.00e-04,23687,47138.8
255600,2.602715,1.00e-04,23687,47157.2
255700,2.504974,1.00e-04,23688,47175.6
255800,2.477062,1.00e-04,23688,47194.0
255900,2.528195,1.00e-04,23688,47212.5
256000,2.689051,1.00e-04,23688,47230.9
256100,2.657706,1.00e-04,23687,47249.3
256200,2.639198,1.00e-04,23687,47267.7
256300,2.650163,1.00e-04,23688,47286.1
256400,2.627834,1.00e-04,23688,47304.6
256500,2.599900,1.00e-04,23688,47323.0
256600,2.691516,1.00e-04,23688,47341.4
256700,2.648247,1.00e-04,23688,47359.8
256800,2.600366,1.00e-04,23687,47378.3
256900,2.600536,1.00e-04,23688,47396.7
257000,2.532086,1.00e-04,23688,47415.1
257100,2.530799,1.00e-04,23688,47433.6
257200,2.616152,1.00e-04,23688,47452.0
257300,2.596181,1.00e-04,23687,47470.4
257400,2.585397,1.00e-04,23687,47488.8
257500,2.641570,1.00e-04,23687,47507.3
257600,2.622680,1.00e-04,23687,47525.7
257700,2.609392,1.00e-04,23687,47544.1
257800,2.639706,1.00e-04,23687,47562.5
257900,2.669321,1.00e-04,23688,47581.0
258000,2.631038,1.00e-04,23688,47599.4
258100,2.649119,1.00e-04,23688,47617.8
258200,2.656594,1.00e-04,23688,47636.2
258300,2.630285,1.00e-04,23689,47654.7
258400,2.629089,1.00e-04,23689,47673.1
258500,2.670500,1.00e-04,23689,47691.5
258600,2.623178,1.00e-04,23689,47709.9
258700,2.633082,1.00e-04,23690,47728.4
258800,2.678295,1.00e-04,23690,47746.8
258900,2.648955,1.00e-04,23690,47765.2
259000,2.640077,1.00e-04,23690,47783.6
259100,2.706815,1.00e-04,23690,47802.1
259200,2.664018,1.00e-04,23690,47820.5
259300,2.638103,1.00e-04,23691,47838.9
259400,2.781980,1.00e-04,23691,47857.4
259500,2.752103,1.00e-04,23690,47875.8
259600,2.750121,1.00e-04,23690,47894.2
259700,2.812913,1.00e-04,23691,47912.6
259800,2.761226,1.00e-04,23691,47931.1
259900,2.704452,1.00e-04,23691,47949.5
260000,2.701189,1.00e-04,23691,47967.9
260100,2.653148,1.00e-04,23691,47986.7
260200,2.602441,1.00e-04,23690,48005.1
260300,2.649225,1.00e-04,23690,48023.6
260400,2.702765,1.00e-04,23689,48042.0
260500,2.708310,1.00e-04,23689,48060.4
260600,2.746185,1.00e-04,23689,48078.9
260700,2.759349,1.00e-04,23689,48097.3
260800,2.691836,1.00e-04,23689,48115.7
260900,2.738980,1.00e-04,23689,48134.2
261000,2.782858,1.00e-04,23689,48152.6
261100,2.757312,1.00e-04,23690,48171.0
261200,2.747410,1.00e-04,23690,48189.5
261300,2.711863,1.00e-04,23690,48207.9
261400,2.702663,1.00e-04,23689,48226.3
261500,2.685059,1.00e-04,23689,48244.7
261600,2.795248,1.00e-04,23689,48263.1
261700,2.766049,1.00e-04,23689,48281.5
261800,2.716416,1.00e-04,23689,48299.9
261900,2.795125,1.00e-04,23689,48318.4
262000,2.742149,1.00e-04,23690,48336.8
262100,2.721477,1.00e-04,23690,48355.2
262200,2.667138,1.00e-04,23690,48373.6
262300,2.622002,1.00e-04,23689,48392.0
262400,2.600230,1.00e-04,23688,48410.5
262500,2.673536,1.00e-04,23686,48428.9
262600,2.607812,1.00e-04,23684,48447.3
262700,2.564463,1.00e-04,23682,48465.7
262800,2.708842,1.00e-04,23681,48484.2
262900,2.819230,1.00e-04,23681,48502.6
263000,2.778996,1.00e-04,23680,48521.0
263100,2.795772,1.00e-04,23680,48539.4
263200,2.820367,1.00e-04,23680,48557.9
263300,2.804633,1.00e-04,23679,48576.3
263400,2.795464,1.00e-04,23679,48594.7
263500,2.775742,1.00e-04,23679,48613.1
263600,2.693970,1.00e-04,23679,48631.5
263700,2.738281,1.00e-04,23679,48650.0
263800,2.821627,1.00e-04,23678,48668.4
263900,2.741673,1.00e-04,23678,48686.8
264000,2.737188,1.00e-04,23677,48705.3
264100,2.810897,1.00e-04,23676,48723.7
264200,2.793603,1.00e-04,23675,48742.1
264300,2.715699,1.00e-04,23674,48760.5
264400,2.725444,1.00e-04,23673,48779.0
264500,2.705761,1.00e-04,23673,48797.4
264600,2.654136,1.00e-04,23672,48815.8
264700,2.791032,1.00e-04,23672,48834.2
264800,2.741249,1.00e-04,23673,48852.6
264900,2.728183,1.00e-04,23673,48871.1
265000,2.813646,1.00e-04,23673,48889.5
265100,2.798013,1.00e-04,23672,48908.0
265200,2.755835,1.00e-04,23671,48926.4
265300,2.827957,1.00e-04,23671,48944.8
265400,2.711363,1.00e-04,23670,48963.2
265500,2.598495,1.00e-04,23670,48981.6
265600,2.652679,1.00e-04,23669,49000.1
265700,2.680299,1.00e-04,23669,49018.5
265800,2.623340,1.00e-04,23668,49036.9
265900,2.701022,1.00e-04,23668,49055.3
266000,2.755785,1.00e-04,23667,49073.8
266100,2.698201,1.00e-04,23667,49092.2
266200,2.694990,1.00e-04,23666,49110.6
266300,2.715711,1.00e-04,23665,49129.0
266400,2.652481,1.00e-04,23665,49147.5
266500,2.666183,1.00e-04,23664,49165.9
266600,2.725817,1.00e-04,23664,49184.4
266700,2.653145,1.00e-04,23663,49203.0
266800,2.626436,1.00e-04,23663,49221.6
266900,2.736675,1.00e-04,23662,49240.3
267000,2.674298,1.00e-04,23662,49258.9
267100,2.693428,1.00e-04,23661,49277.4
267200,2.735181,1.00e-04,23661,49296.1
